200,,"",,"12102009","21092009",,"",,,"","7107",,89,1,"ALP5941",,,"",,,,"WOD","4391",,"145967",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,83,1,"ALP5940",,,"",,,,"WOD","4391",,"145967",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,91,1,"ALP5941",,,"",,,,"WOD","4391",,"146078",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,87,1,"ALP5940",,,"",,,,"WOD","4391",,"146078",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,152,1,"ALP5941",,,"",,,,"WOD","4391",,"146544",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,140,1,"ALP5940",,,"",,,,"WOD","4391",,"146544",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,86,1,"ALP5941",,,"",,,,"WOD","4391",,"146547",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,82,1,"ALP5940",,,"",,,,"WOD","4391",,"146547",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,109,1,"ALP5941",,,"",,,,"WOD","4391",,"146548",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,156,1,"ALP5940",,,"",,,,"WOD","4391",,"146548",,1,30
200,,"",,"12102009","21092009",,"",,,"","7106",,33,1,"ALP5940",,,"",,,,"WOD","4391",,"146549",,1,30
200,,"",,"12102009","22092009",,"",,,"","7107",,5,1,"ALP5941",,,"",,,,"WOD","4391",,"146549",,1,30
200,,"",,"12102009","21092009",,"",,,"","7106",,59,1,"ALP5940",,,"",,,,"WOD","4391",,"146553",,1,30
200,,"",,"12102009","22092009",,"",,,"","7107",,49,1,"ALP5941",,,"",,,,"WOD","4391",,"146553",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,9,1,"ALP5941",,,"",,,,"WOD","4391",,"149126",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,36,1,"ALP5940",,,"",,,,"WOD","4391",,"149126",,1,30
200,,"",,"12102009","21092009",,"",,,"","7106",,107,1,"ALP5940",,,"",,,,"WOD","4391",,"149416",,1,30
200,,"",,"12102009","22092009",,"",,,"","7107",,120,1,"ALP5941",,,"",,,,"WOD","4391",,"149416",,1,30
200,,"",,"12102009","21092009",,"",,,"","7107",,89,1,"ALP5941",,,"",,,,"WOD","4391",,"149417",,1,30
200,,"",,"12102009","22092009",,"",,,"","7106",,94,1,"ALP5940",,,"",,,,"WOD","4391",,"149417",,1,30
200,,"",,"12102009","21092009",,"",,,"","7106",,71,1,"ALP5940",,,"",,,,"WOD","4391",,"149473",,1,30
200,,"",,"12102009","22092009",,"",,,"","7107",,101,1,"ALP5941",,,"",,,,"WOD","4391",,"149473",,1,30
200,,"",,"12102009","21092009",,"",,,"","7106",,58,1,"ALP5940",,,"",,,,"WOD","4391",,"149474",,1,30
200,,"",,"12102009","22092009",,"",,,"","7107",,60,1,"ALP5941",,,"",,,,"WOD","4391",,"149474",,1,30
101,,"",,"12102009","14092009",,"",,,"","7113",,13,1,"ALP5921",,,"",,,,"WOD","4393",800,"116380",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,5,1,"ALP5922",,,"",,,,"WOD","4393",,"116380",,1,144
94,,"",,"12102009","15092009",,"",,,"","7113",,15,1,"ALP5921",,,"",,,,"WOD","4393",,"116380",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,7,1,"ALP5922",,,"",,,,"WOD","4393",800,"116380",,1,144
103,,"",,"12102009","14092009",,"",,,"","7113",,60,1,"ALP5921",,,"",,,,"WOD","4393",1800,"119411",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,33,1,"ALP5922",,,"",,,,"WOD","4393",,"119411",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,60,1,"ALP5921",,,"",,,,"WOD","4393",,"119411",,1,144
99,,"",,"12102009","15092009",,"",,,"","7114",,64,1,"ALP5922",,,"",,,,"WOD","4393",1800,"119411",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,85,1,"ALP5921",,,"",,,,"WOD","4393",,"140830",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,58,1,"ALP5922",,,"",,,,"WOD","4393",700,"140830",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,81,1,"ALP5921",,,"",,,,"WOD","4393",700,"140830",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,68,1,"ALP5922",,,"",,,,"WOD","4393",,"140830",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,92,1,"ALP5921",,,"",,,,"WOD","4393",,"141065",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,100,1,"ALP5922",,,"",,,,"WOD","4393",1800,"141065",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,96,1,"ALP5921",,,"",,,,"WOD","4393",1800,"141065",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,100,1,"ALP5922",,,"",,,,"WOD","4393",,"141065",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,71,1,"ALP5921",,,"",,,,"WOD","4393",1700,"147067",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,0,1,"ALP5922",,,"",,,,"WOD","4393",,"147067",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,6,1,"ALP5921",,,"",,,,"WOD","4393",,"147067",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,57,1,"ALP5922",,,"",,,,"WOD","4393",1700,"147067",,1,144
103,,"",,"12102009","14092009",,"",,,"","7113",,16,1,"ALP5921",,,"",,,,"WOD","4393",1730,"147492",,1,144
103,,"",,"12102009","14092009",,"",,,"","7114",,26,1,"ALP5922",,,"",,,,"WOD","4393",,"147492",,1,144
106,,"",,"12102009","15092009",,"",,,"","7113",,35,1,"ALP5921",,,"",,,,"WOD","4393",,"147492",,1,144
102,,"",,"12102009","15092009",,"",,,"","7114",,31,1,"ALP5922",,,"",,,,"WOD","4393",1730,"147492",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,50,1,"ALP5921",,,"",,,,"WOD","4393",1800,"123015",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,33,1,"ALP5922",,,"",,,,"WOD","4393",,"123015",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,53,1,"ALP5921",,,"",,,,"WOD","4393",,"123015",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,72,1,"ALP5922",,,"",,,,"WOD","4393",1800,"123015",,1,144
102,,"",,"12102009","14092009",,"",,,"","7113",,70,1,"ALP5921",,,"",,,,"WOD","4393",1800,"145685",,1,144
98,,"",,"12102009","14092009",,"",,,"","7114",,83,1,"ALP5922",,,"",,,,"WOD","4393",,"145685",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,72,1,"ALP5921",,,"",,,,"WOD","4393",,"145685",,1,144
103,,"",,"12102009","15092009",,"",,,"","7114",,78,1,"ALP5922",,,"",,,,"WOD","4393",1730,"145685",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,50,1,"ALP5921",,,"",,,,"WOD","4393",1840,"126887",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,80,1,"ALP5922",,,"",,,,"WOD","4393",,"126887",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,60,1,"ALP5921",,,"",,,,"WOD","4393",,"126887",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,85,1,"ALP5922",,,"",,,,"WOD","4393",655,"126887",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,21,1,"ALP5921",,,"",,,,"WOD","4393",700,"128469",,1,144
101,,"",,"12102009","14092009",,"",,,"","7114",,7,1,"ALP5922",,,"",,,,"WOD","4393",,"128469",,1,144
98,,"",,"12102009","15092009",,"",,,"","7113",,6,1,"ALP5921",,,"",,,,"WOD","4393",,"128469",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,8,1,"ALP5922",,,"",,,,"WOD","4393",715,"128469",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,28,1,"ALP5921",,,"",,,,"WOD","4393",800,"147597",,1,144
104,,"",,"12102009","14092009",,"",,,"","7114",,55,1,"ALP5922",,,"",,,,"WOD","4393",,"147597",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,9,1,"ALP5921",,,"",,,,"WOD","4393",,"147597",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,36,1,"ALP5922",,,"",,,,"WOD","4393",900,"147597",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,31,1,"ALP5921",,,"",,,,"WOD","4393",1800,"148001",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,45,1,"ALP5922",,,"",,,,"WOD","4393",,"148001",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,13,1,"ALP5921",,,"",,,,"WOD","4393",,"148001",,1,144
102,,"",,"12102009","15092009",,"",,,"","7114",,71,1,"ALP5922",,,"",,,,"WOD","4393",1800,"148001",,1,144
99,,"",,"12102009","14092009",,"",,,"","7113",,18,1,"ALP5921",,,"",,,,"WOD","4393",,"147480",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,43,1,"ALP5922",,,"",,,,"WOD","4393",1900,"147480",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,71,1,"ALP5921",,,"",,,,"WOD","4393",2230,"147480",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,52,1,"ALP5922",,,"",,,,"WOD","4393",,"147480",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,38,1,"ALP5921",,,"",,,,"WOD","4393",1800,"144114",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,24,1,"ALP5922",,,"",,,,"WOD","4393",,"144114",,1,144
99,,"",,"12102009","15092009",,"",,,"","7113",,43,1,"ALP5921",,,"",,,,"WOD","4393",,"144114",,1,144
99,,"",,"12102009","15092009",,"",,,"","7114",,19,1,"ALP5922",,,"",,,,"WOD","4393",1800,"144114",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,6,1,"ALP5921",,,"",,,,"WOD","4393",,"121864",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,5,1,"ALP5922",,,"",,,,"WOD","4393",1700,"121864",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,12,1,"ALP5921",,,"",,,,"WOD","4393",1700,"121864",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,3,1,"ALP5922",,,"",,,,"WOD","4393",,"121864",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,36,1,"ALP5921",,,"",,,,"WOD","4393",,"115396",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,82,1,"ALP5922",,,"",,,,"WOD","4393",800,"115396",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,44,1,"ALP5921",,,"",,,,"WOD","4393",700,"115396",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,59,1,"ALP5922",,,"",,,,"WOD","4393",,"115396",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,66,1,"ALP5921",,,"",,,,"WOD","4393",,"148111",,1,144
101,,"",,"12102009","14092009",,"",,,"","7114",,93,1,"ALP5922",,,"",,,,"WOD","4393",830,"148111",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,85,1,"ALP5921",,,"",,,,"WOD","4393",900,"148111",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,47,1,"ALP5922",,,"",,,,"WOD","4393",,"148111",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,34,1,"ALP5921",,,"",,,,"WOD","4393",1600,"148202",,1,144
103,,"",,"12102009","14092009",,"",,,"","7114",,40,1,"ALP5922",,,"",,,,"WOD","4393",,"148202",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,50,1,"ALP5921",,,"",,,,"WOD","4393",,"148202",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,43,1,"ALP5922",,,"",,,,"WOD","4393",1500,"148202",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,35,1,"ALP5921",,,"",,,,"WOD","4393",1735,"147293",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,31,1,"ALP5922",,,"",,,,"WOD","4393",,"147293",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,2,1,"ALP5921",,,"",,,,"WOD","4393",,"147293",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,18,1,"ALP5922",,,"",,,,"WOD","4393",1738,"147293",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,13,1,"ALP5921",,,"",,,,"WOD","4393",1700,"144377",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,27,1,"ALP5922",,,"",,,,"WOD","4393",,"144377",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,62,1,"ALP5921",,,"",,,,"WOD","4393",,"144377",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,44,1,"ALP5922",,,"",,,,"WOD","4393",1700,"144377",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,10,1,"ALP5921",,,"",,,,"WOD","4393",2230,"145867",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,10,1,"ALP5922",,,"",,,,"WOD","4393",,"145867",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,23,1,"ALP5921",,,"",,,,"WOD","4393",,"145867",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,28,1,"ALP5922",,,"",,,,"WOD","4393",2230,"145867",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,41,1,"ALP5921",,,"",,,,"WOD","4393",,"144120",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,33,1,"ALP5922",,,"",,,,"WOD","4393",800,"144120",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,32,1,"ALP5921",,,"",,,,"WOD","4393",800,"144120",,1,144
99,,"",,"12102009","15092009",,"",,,"","7114",,41,1,"ALP5922",,,"",,,,"WOD","4393",,"144120",,1,144
102,,"",,"12102009","14092009",,"",,,"","7113",,27,1,"ALP5921",,,"",,,,"WOD","4393",,"127412",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,48,1,"ALP5922",,,"",,,,"WOD","4393",1800,"127412",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,29,1,"ALP5921",,,"",,,,"WOD","4393",1800,"127412",,1,144
103,,"",,"12102009","15092009",,"",,,"","7114",,50,1,"ALP5922",,,"",,,,"WOD","4393",,"127412",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,66,1,"ALP5921",,,"",,,,"WOD","4393",,"144574",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,42,1,"ALP5922",,,"",,,,"WOD","4393",1800,"144574",,1,144
99,,"",,"12102009","15092009",,"",,,"","7113",,42,1,"ALP5921",,,"",,,,"WOD","4393",1800,"144574",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,25,1,"ALP5922",,,"",,,,"WOD","4393",,"144574",,1,144
99,,"",,"12102009","14092009",,"",,,"","7113",,21,1,"ALP5921",,,"",,,,"WOD","4393",,"140636",,1,144
102,,"",,"12102009","14092009",,"",,,"","7114",,21,1,"ALP5922",,,"",,,,"WOD","4393",800,"140636",,1,144
99,,"",,"12102009","15092009",,"",,,"","7113",,9,1,"ALP5921",,,"",,,,"WOD","4393",800,"140636",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,7,1,"ALP5922",,,"",,,,"WOD","4393",,"140636",,1,144
99,,"",,"12102009","14092009",,"",,,"","7113",,56,1,"ALP5921",,,"",,,,"WOD","4393",1700,"140587",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,24,1,"ALP5922",,,"",,,,"WOD","4393",,"140587",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,20,1,"ALP5921",,,"",,,,"WOD","4393",,"140587",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,24,1,"ALP5922",,,"",,,,"WOD","4393",1710,"140587",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,51,1,"ALP5921",,,"",,,,"WOD","4393",,"147353",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,47,1,"ALP5922",,,"",,,,"WOD","4393",1400,"147353",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,28,1,"ALP5921",,,"",,,,"WOD","4393",1800,"147353",,1,144
102,,"",,"12102009","15092009",,"",,,"","7114",,11,1,"ALP5922",,,"",,,,"WOD","4393",,"147353",,1,144
102,,"",,"12102009","14092009",,"",,,"","7113",,57,1,"ALP5921",,,"",,,,"WOD","4393",,"121638",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,84,1,"ALP5922",,,"",,,,"WOD","4393",1700,"121638",,1,144
103,,"",,"12102009","15092009",,"",,,"","7113",,64,1,"ALP5921",,,"",,,,"WOD","4393",1700,"121638",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,27,1,"ALP5922",,,"",,,,"WOD","4393",,"121638",,1,144
102,,"",,"12102009","14092009",,"",,,"","7113",,96,1,"ALP5921",,,"",,,,"WOD","4393",,"147599",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,79,1,"ALP5922",,,"",,,,"WOD","4393",1000,"147599",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,71,1,"ALP5921",,,"",,,,"WOD","4393",1000,"147599",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,36,1,"ALP5922",,,"",,,,"WOD","4393",,"147599",,1,144
98,,"",,"12102009","14092009",,"",,,"","7113",,71,1,"ALP5921",,,"",,,,"WOD","4393",1810,"136021",,1,144
101,,"",,"12102009","14092009",,"",,,"","7114",,100,1,"ALP5922",,,"",,,,"WOD","4393",,"136021",,1,144
98,,"",,"12102009","15092009",,"",,,"","7113",,52,1,"ALP5921",,,"",,,,"WOD","4393",,"136021",,1,144
99,,"",,"12102009","15092009",,"",,,"","7114",,75,1,"ALP5922",,,"",,,,"WOD","4393",1810,"136021",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,24,1,"ALP5921",,,"",,,,"WOD","4393",1823,"143992",,1,144
102,,"",,"12102009","14092009",,"",,,"","7114",,75,1,"ALP5922",,,"",,,,"WOD","4393",,"143992",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,38,1,"ALP5921",,,"",,,,"WOD","4393",,"143992",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,75,1,"ALP5922",,,"",,,,"WOD","4393",2134,"143992",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,57,1,"ALP5921",,,"",,,,"WOD","4393",,"137034",,1,144
98,,"",,"12102009","14092009",,"",,,"","7114",,26,1,"ALP5922",,,"",,,,"WOD","4393",1830,"137034",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,94,1,"ALP5921",,,"",,,,"WOD","4393",1900,"137034",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,9,1,"ALP5922",,,"",,,,"WOD","4393",,"137034",,1,144
104,,"",,"12102009","14092009",,"",,,"","7113",,3,1,"ALP5921",,,"",,,,"WOD","4393",900,"127152",,1,144
98,,"",,"12102009","14092009",,"",,,"","7114",,19,1,"ALP5922",,,"",,,,"WOD","4393",,"127152",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,13,1,"ALP5921",,,"",,,,"WOD","4393",,"127152",,1,144
105,,"",,"12102009","15092009",,"",,,"","7114",,4,1,"ALP5922",,,"",,,,"WOD","4393",900,"127152",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,18,1,"ALP5921",,,"",,,,"WOD","4393",,"140825",,1,144
103,,"",,"12102009","14092009",,"",,,"","7114",,15,1,"ALP5922",,,"",,,,"WOD","4393",600,"140825",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,1,1,"ALP5921",,,"",,,,"WOD","4393",600,"140825",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,38,1,"ALP5922",,,"",,,,"WOD","4393",,"140825",,1,144
103,,"",,"12102009","14092009",,"",,,"","7113",,0,1,"ALP5921",,,"",,,,"WOD","4393",1800,"127585",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,64,1,"ALP5922",,,"",,,,"WOD","4393",,"127585",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,52,1,"ALP5921",,,"",,,,"WOD","4393",,"127585",,1,144
103,,"",,"12102009","15092009",,"",,,"","7114",,13,1,"ALP5922",,,"",,,,"WOD","4393",1800,"127585",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,61,1,"ALP5921",,,"",,,,"WOD","4393",,"114753",,1,144
101,,"",,"12102009","14092009",,"",,,"","7114",,13,1,"ALP5922",,,"",,,,"WOD","4393",1900,"114753",,1,144
101,,"",,"12102009","15092009",,"",,,"","7113",,25,1,"ALP5921",,,"",,,,"WOD","4393",1905,"114753",,1,144
102,,"",,"12102009","15092009",,"",,,"","7114",,44,1,"ALP5922",,,"",,,,"WOD","4393",,"114753",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,19,1,"ALP5921",,,"",,,,"WOD","4393",1600,"148282",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,31,1,"ALP5922",,,"",,,,"WOD","4393",,"148282",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,48,1,"ALP5921",,,"",,,,"WOD","4393",,"148282",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,20,1,"ALP5922",,,"",,,,"WOD","4393",1600,"148282",,1,144
98,,"",,"12102009","14092009",,"",,,"","7113",,95,1,"ALP5921",,,"",,,,"WOD","4393",1800,"131867",,1,144
102,,"",,"12102009","14092009",,"",,,"","7114",,102,1,"ALP5922",,,"",,,,"WOD","4393",,"131867",,1,144
99,,"",,"12102009","15092009",,"",,,"","7113",,15,1,"ALP5921",,,"",,,,"WOD","4393",,"131867",,1,144
99,,"",,"12102009","15092009",,"",,,"","7114",,96,1,"ALP5922",,,"",,,,"WOD","4393",1730,"131867",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,14,1,"ALP5921",,,"",,,,"WOD","4393",,"130454",,1,144
100,,"",,"12102009","14092009",,"",,,"","7114",,48,1,"ALP5922",,,"",,,,"WOD","4393",1000,"130454",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,15,1,"ALP5921",,,"",,,,"WOD","4393",1000,"130454",,1,144
100,,"",,"12102009","15092009",,"",,,"","7114",,26,1,"ALP5922",,,"",,,,"WOD","4393",,"130454",,1,144
104,,"",,"12102009","14092009",,"",,,"","7113",,13,1,"ALP5921",,,"",,,,"WOD","4393",1700,"109817",,1,144
101,,"",,"12102009","14092009",,"",,,"","7114",,32,1,"ALP5922",,,"",,,,"WOD","4393",,"109817",,1,144
102,,"",,"12102009","15092009",,"",,,"","7113",,19,1,"ALP5921",,,"",,,,"WOD","4393",,"109817",,1,144
104,,"",,"12102009","15092009",,"",,,"","7114",,32,1,"ALP5922",,,"",,,,"WOD","4393",1700,"109817",,1,144
101,,"",,"12102009","14092009",,"",,,"","7113",,42,1,"ALP5921",,,"",,,,"WOD","4393",1840,"144085",,1,144
99,,"",,"12102009","14092009",,"",,,"","7114",,37,1,"ALP5922",,,"",,,,"WOD","4393",,"144085",,1,144
99,,"",,"12102009","15092009",,"",,,"","7113",,17,1,"ALP5921",,,"",,,,"WOD","4393",,"144085",,1,144
101,,"",,"12102009","15092009",,"",,,"","7114",,43,1,"ALP5922",,,"",,,,"WOD","4393",2140,"144085",,1,144
98,,"",,"12102009","14092009",,"",,,"","7113",,29,1,"ALP5921",,,"",,,,"WOD","4393",,"147191",,1,144
103,,"",,"12102009","14092009",,"",,,"","7114",,50,1,"ALP5922",,,"",,,,"WOD","4393",900,"147191",,1,144
100,,"",,"12102009","15092009",,"",,,"","7113",,34,1,"ALP5921",,,"",,,,"WOD","4393",900,"147191",,1,144
96,,"",,"12102009","15092009",,"",,,"","7114",,45,1,"ALP5922",,,"",,,,"WOD","4393",,"147191",,1,144
100,,"",,"12102009","14092009",,"",,,"","7113",,50,1,"ALP5921",,,"",,,,"WOD","4393",,"142183",,1,144
